,CustomerID,NIK,Annual_Income,Spending_Score,Profession,Work_Experience,Family_Size,province,city,district,gender,birth_datetime,birthday,age,regist_code,birth_year,generation
1074,1943,9112315208680013,66728000,50,Healthcare,10,5,PAPUA,KAB PEGUNUNGAN BINTANG,Teiraplu,Female,1968-08-12,12 August 1968,55,13,1968,Gen. X
1075,1944,7406165208690003,170638000,64,Artist,4,5,SULAWESI TENGGARA,KAB. BOMBANA,Kabaena Tengah,Female,1969-08-12,12 August 1969,54,3,1969,Gen. X
1076,1945,2101103012040011,129635000,100,Artist,6,4,KEPULAUAN RIAU,KAB. BINTAN,Telok Sebong,Male,2004-12-30,30 December 2004,18,11,2004,Gen. Z (Zoomers)
1077,1946,8204230408940010,133587000,74,Marketing,5,3,MALUKU UTARA,KAB. HALMAHERA SELATAN,Gane Barat Selatan,Male,1994-08-04,04 August 1994,29,10,1994,Gen. Y (Millenials)
1078,1948,3201144905030006,148776000,21,Artist,8,5,JAWA BARAT,KAB. BOGOR,Leuwiliang,Female,2003-05-09,09 May 2003,20,6,2003,Gen. Z (Zoomers)
1079,1950,5306080506860016,102413000,38,Healthcare,5,5,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Adonara Barat,Male,1986-06-05,05 June 1986,37,16,1986,Gen. Y (Millenials)
1080,1951,9209081307810012,68765000,69,Entertainment,4,1,PAPUA BARAT,KAB. TAMBRAUW,Moraid,Male,1981-07-13,13 July 1981,42,12,1981,Gen. Y (Millenials)
1081,1953,3205035406650009,149237000,80,Entertainment,8,6,JAWA BARAT,KAB. GARUT,Wanaraja,Female,1965-06-14,14 June 1965,58,9,1965,Gen. X
1082,1954,1204105709810013,184844000,24,Entertainment,6,1,SUMATERA UTARA,KAB. NIAS,Idanogawo,Female,1981-09-17,17 September 1981,42,13,1981,Gen. Y (Millenials)
1083,1955,3305046711750007,131656000,45,Lawyer,9,6,JAWA TENGAH,KAB. KEBUMEN,Petanahan,Female,1975-11-27,27 November 1975,48,7,1975,Gen. X
1084,1957,1709101007640001,101698000,87,Artist,9,3,BENGKULU,KAB. BENGKULU TENGAH,Bang Haji,Male,1964-07-10,10 July 1964,59,1,1964,Boomers
1085,1958,9202126503780009,152560000,32,Entertainment,9,2,PAPUA BARAT,KAB. MANOKWARI,Manokwari Barat,Female,1978-03-25,25 March 1978,45,9,1978,Gen. X
1086,1962,1505064105710001,106530000,46,Engineer,7,2,JAMBI,KAB. MUARO JAMBI,Kumpeh Ulu,Female,1971-05-01,01 May 1971,52,1,1971,Gen. X
1087,1965,3308030507620018,182176000,96,Artist,9,5,JAWA TENGAH,KAB. MAGELANG,Ngluwar,Male,1962-07-05,05 July 1962,61,18,1962,Boomers
1088,1966,7103136907770005,114435000,34,Artist,8,3,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Manganitu,Female,1977-07-29,29 July 1977,46,5,1977,Gen. X
1089,1967,9101131005580011,134213000,32,Homemaker,8,4,PAPUA,KAB. MERAUKE,Animha,Male,1958-05-10,10 May 1958,65,11,1958,Boomers
1090,1970,3503141005920004,67894000,42,Doctor,9,1,JAWA TIMUR,KAB. TRENGGALEK,Suruh,Male,1992-05-10,10 May 1992,31,4,1992,Gen. Y (Millenials)
1091,1971,1605081611680004,107099000,89,Executive,4,6,SUMATERA SELATAN,KAB. MUSI RAWAS,Jayaloka,Male,1968-11-16,16 November 1968,55,4,1968,Gen. X
1092,1972,6211080112780008,140263000,88,Entertainment,10,5,KALIMANTAN TENGAH,KAB. PULANG PISAU,Sebangau Kuala,Male,1978-12-01,01 December 1978,45,8,1978,Gen. X
1093,1974,7405132904830014,168821000,36,Executive,4,5,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Benua,Male,1983-04-29,29 April 1983,40,14,1983,Gen. Y (Millenials)
1094,1976,3315156904820017,128960000,43,Executive,9,4,JAWA TENGAH,KAB. GROBOGAN,Klambu,Female,1982-04-29,29 April 1982,41,17,1982,Gen. Y (Millenials)
1095,1977,6172031402630001,127438000,82,Engineer,7,2,KALIMANTAN BARAT,KOTA SINGKAWANG,Singkawang Timur,Male,1963-02-14,14 February 1963,60,1,1963,Boomers
1096,1978,7104030704630008,125968000,100,Lawyer,8,2,SULAWESI UTARA,KAB. KEPULAUAN TALAUD,Rainis,Male,1963-04-07,07 April 1963,60,8,1963,Boomers
1097,1982,7211055512610010,149797000,19,Artist,5,6,SULAWESI TENGAH,KAB. BANGGAI LAUT,Labobo,Female,1961-12-15,15 December 1961,61,10,1961,Boomers
1098,1983,1113012309900004,137094000,68,Lawyer,4,1,ACEH,KAB. GAYO LUES,Blangkejeren,Male,1990-09-23,23 September 1990,33,4,1990,Gen. Y (Millenials)
1099,1984,3315026704710003,55395000,41,Marketing,10,1,JAWA TENGAH,KAB. GROBOGAN,Karangrayung,Female,1971-04-27,27 April 1971,52,3,1971,Gen. X
1100,1986,1609121203960003,74050000,44,Entertainment,8,1,SUMATERA SELATAN,KAB. OGAN KOMERING ULUSELATAN,Buay Pematang Ribu Ranau Tengah,Male,1996-03-12,12 March 1996,27,3,1996,Gen. Y (Millenials)
1101,1988,3205131507600001,59244000,80,Artist,7,1,JAWA BARAT,KAB. GARUT,Kersamanah,Male,1960-07-15,15 July 1960,63,1,1960,Boomers
1102,1989,1309107105690005,118944000,77,Artist,4,4,SUMATERA BARAT,KAB. KEPULAUAN MENTAWAI,Pagai Selatan,Female,1969-05-31,31 May 1969,54,5,1969,Gen. X
1103,1990,1808105401760019,75293000,55,Doctor,6,7,LAMPUNG,KAB. WAY KANAN,Gunung Labuhan,Female,1976-01-14,14 January 1976,47,19,1976,Gen. X
1104,1991,1604226904930019,166983000,69,Artist,7,3,SUMATERA SELATAN,KAB. LAHAT,Pagar Gunung,Female,1993-04-29,29 April 1993,30,19,1993,Gen. Y (Millenials)
1105,1994,1602144104590017,175254000,100,Artist,9,5,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Air Sugihan,Female,1959-04-01,01 April 1959,64,17,1959,Boomers
1106,1995,1401105003040006,54121000,89,Engineer,6,3,RIAU,KAB. KAMPAR,Tapung,Female,2004-03-10,10 March 2004,19,6,2004,Gen. Z (Zoomers)
